task_id,candidate_model_path,source_id,source_exp_id,method_family,memory_footprint,parameter_count,file_size,cost_proxy,utility_proxy,local_valid,risk,candidate_rank,recommended_action
task206,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task206.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,4032,,,true,medium,27,probe_first
task019,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task019.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,2566,,,true,medium,28,probe_first
task205,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task205.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,33601,,,true,medium,29,probe_first
task170,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task170.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,50577,,,true,medium,30,probe_first
task058,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task058.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,14221,,,true,medium,31,probe_first
task119,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task119.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,13392,,,true,medium,32,probe_first
task182,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task182.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,19158,,,true,medium,33,probe_first
task374,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task374.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,5300,,,true,medium,34,probe_first
task088,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task088.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,4099,,,true,medium,35,probe_first
task035,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task035.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,3707,,,true,medium,36,probe_first
task216,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task216.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,11027,,,true,medium,37,probe_first
task284,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task284.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,23013,,,true,medium,38,probe_first
task275,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task275.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,16304,,,true,medium,39,probe_first
task080,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task080.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,10636,,,true,medium,40,probe_first
task055,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task055.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,13886,,,true,medium,41,probe_first
task071,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task071.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,5298,,,true,medium,42,probe_first
task089,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task089.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,11171,,,true,medium,43,probe_first
task217,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task217.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,1350,,,true,medium,44,probe_first
task059,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task059.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,6897,,,true,medium,45,probe_first
task328,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task328.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,10607,,,true,medium,46,probe_first
task368,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task368.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,8950,,,true,medium,47,probe_first
task378,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task378.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,5481,,,true,medium,48,probe_first
task178,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task178.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,6317,,,true,medium,49,probe_first
task256,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task256.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,4194,,,true,medium,50,probe_first
task175,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task175.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,6889,,,true,medium,51,probe_first
task014,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task014.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,5317,,,true,medium,52,probe_first
task234,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task234.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,4106,,,true,medium,53,probe_first
task358,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task358.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,6755,,,true,medium,54,probe_first
task131,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task131.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,7860,,,true,medium,55,probe_first
task314,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task314.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,24532,,,true,medium,56,probe_first
task148,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task148.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,6750,,,true,medium,57,probe_first
task382,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task382.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,28933,,,true,medium,58,probe_first
task392,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task392.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,9738,,,true,medium,59,probe_first
task046,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task046.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,5299,,,true,medium,60,probe_first
task263,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task263.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,7373,,,true,medium,61,probe_first
task341,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task341.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,8743,,,true,medium,62,probe_first
task077,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task077.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,6842,,,true,medium,63,probe_first
task258,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task258.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,880,,,true,medium,64,probe_first
task118,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task118.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,4432,,,true,medium,65,probe_first
task104,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task104.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,3505,,,true,medium,66,probe_first
task034,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task034.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,8450,,,true,medium,67,probe_first
task138,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task138.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,8806,,,true,medium,68,probe_first
task359,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task359.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,1184,,,true,medium,69,probe_first
task168,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task168.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,4620,,,true,medium,70,probe_first
task191,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task191.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,10881,,,true,medium,71,probe_first
task163,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task163.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,11364,,,true,medium,72,probe_first
task340,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task340.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,4147,,,true,medium,73,probe_first
task204,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task204.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,7250,,,true,medium,74,probe_first
task343,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task343.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,5220,,,true,medium,75,probe_first
task215,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task215.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,1729,,,true,medium,76,probe_first
task030,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task030.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,7164,,,true,medium,77,probe_first
task308,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task308.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,3875,,,true,medium,78,probe_first
task281,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task281.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,5479,,,true,medium,79,probe_first
task310,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task310.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,3379,,,true,medium,80,probe_first
task288,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task288.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,5948,,,true,medium,81,probe_first
task069,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task069.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,30432,,,true,medium,82,probe_first
task390,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task390.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,5953,,,true,medium,83,probe_first
task180,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task180.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,2525,,,true,medium,84,probe_first
task383,E:\kagglegolf\data\external\public_bundles\kojimar_6272_minimal_onnx_assets_v1\extracted\overrides\task383.onnx,SRC_KAGGLE_NOTEBOOK_KOJIMAR_6272_AUDITED_OVERRIDES,GOLF_20260608_025_kojimar_6272_full_replace,kojimar_6272_audited_override,,,5001,,,true,medium,85,probe_first
