task_id,candidate_model_path,source_id,source_exp_id,method_family,memory_footprint,parameter_count,file_size,cost_proxy,utility_proxy,local_valid,risk,candidate_rank,recommended_action
task152,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task152.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,915,,,true,medium,33,submit_structural_pass_mix
task166,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task166.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,999,,,true,medium,34,submit_structural_pass_mix
task169,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task169.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,3828,,,true,medium,35,submit_structural_pass_mix
task171,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task171.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,2018,,,true,medium,36,submit_structural_pass_mix
task179,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task179.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,497,,,true,medium,37,submit_structural_pass_mix
task188,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task188.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,2831,,,true,medium,38,submit_structural_pass_mix
task207,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task207.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,2351,,,true,medium,39,submit_structural_pass_mix
task210,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task210.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,634,,,true,medium,40,submit_structural_pass_mix
task211,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task211.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,4047,,,true,medium,41,submit_structural_pass_mix
task223,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task223.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,825,,,true,medium,42,submit_structural_pass_mix
task229,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task229.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,1700,,,true,medium,43,submit_structural_pass_mix
task236,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task236.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,1505,,,true,medium,44,submit_structural_pass_mix
task241,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task241.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,170,,,true,medium,45,submit_structural_pass_mix
task245,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task245.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,4273,,,true,medium,46,submit_structural_pass_mix
task246,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task246.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,2207,,,true,medium,47,submit_structural_pass_mix
task248,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task248.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,30844,,,true,medium,48,submit_structural_pass_mix
task250,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task250.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,3929,,,true,medium,49,submit_structural_pass_mix
task256,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task256.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,27978,,,true,medium,50,submit_structural_pass_mix
task261,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task261.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,973,,,true,medium,51,submit_structural_pass_mix
task266,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task266.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,1985,,,true,medium,52,submit_structural_pass_mix
task272,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task272.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,1899,,,true,medium,53,submit_structural_pass_mix
task273,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task273.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,3521,,,true,medium,54,submit_structural_pass_mix
task276,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task276.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,211,,,true,medium,55,submit_structural_pass_mix
task281,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task281.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,5165,,,true,medium,56,submit_structural_pass_mix
task282,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task282.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,4826,,,true,medium,57,submit_structural_pass_mix
task291,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task291.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,5900,,,true,medium,58,submit_structural_pass_mix
task299,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task299.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,1037,,,true,medium,59,submit_structural_pass_mix
task302,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task302.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,1943,,,true,medium,60,submit_structural_pass_mix
task309,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task309.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,211,,,true,medium,61,submit_structural_pass_mix
task311,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task311.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,634,,,true,medium,62,submit_structural_pass_mix
task317,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task317.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,696,,,true,medium,63,submit_structural_pass_mix
task318,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task318.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,1533,,,true,medium,64,submit_structural_pass_mix
task326,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task326.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,453,,,true,medium,65,submit_structural_pass_mix
task331,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task331.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,2212,,,true,medium,66,submit_structural_pass_mix
task335,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task335.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,2262,,,true,medium,67,submit_structural_pass_mix
task350,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task350.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,1200,,,true,medium,68,submit_structural_pass_mix
task352,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task352.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,771,,,true,medium,69,submit_structural_pass_mix
task359,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task359.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,3234,,,true,medium,70,submit_structural_pass_mix
task360,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task360.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,1640,,,true,medium,71,submit_structural_pass_mix
task366,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task366.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,285823,,,true,medium,72,submit_structural_pass_mix
task371,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task371.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,1365,,,true,medium,73,submit_structural_pass_mix
task372,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task372.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,1434,,,true,medium,74,submit_structural_pass_mix
task374,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task374.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,20142,,,true,medium,75,submit_structural_pass_mix
task388,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task388.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,4720,,,true,medium,76,submit_structural_pass_mix
task389,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task389.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,1104,,,true,medium,77,submit_structural_pass_mix
task398,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task398.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,12577,,,true,medium,78,submit_structural_pass_mix
task400,E:\kagglegolf\submissions\candidates\GOLF_20260607_004_public_notebook_full_replace\onnx\task400.onnx,SRC_KAGGLE_NOTEBOOK_BEICICC_6645,GOLF_20260608_004b_beicicc_structural_pass_mix,beicicc_structural_pass_harvest,,,2490,,,true,medium,79,submit_structural_pass_mix
